"Format"	"EVNEW text 1.0.1"
"Created by"	"EVNEW Public Beta 1.0.2"
"Number of resources"	1032

"Resource Type"	"ID"	"Name"	"Cash"	"Ship Type"	"System 1"	"System 2"	"System 3"	"System 4"	"Government 1"	"Status 1"	"Government 2"	"Status 2"	"Government 3"	"Status 3"	"Government 4"	"Status 4"	"Combat Rating"	"Intro Pict 1"	"Intro Pict 2"	"Intro Pict 3"	"Intro Pict 4"	"Pict Delay 1"	"Pict Delay 2"	"Pict Delay 3"	"Pict Delay 4"	"Intro Text"	"On Start"	"Start Day"	"Start Month"	"Start Year"	"Date Prefix"	"Date Suffix"	"Flags"	"End-of-resource"
"char"	128	".Trader"	10000	128	128	128	128	128	-1	-1	-1	-1	-1	-1	-1	-1	0	8200	-1	-1	-1	45	-1	-1	-1	20000	""	29	4	2248	""	""	0x0001	"EOR"

"Resource Type"	"ID"	"Name"	"Width"	"Height"	"BPP"	"Icon Filename"	"Mask Filename"	"End-of-resource"
"cicn"	1000	""	8	8	4	"Cicns\\cicn1000.bmp"	"Cicns\\cicnmask1000.bmp"	"EOR"
"cicn"	1001	""	16	16	4	"Cicns\\cicn1001.bmp"	"Cicns\\cicnmask1001.bmp"	"EOR"
"cicn"	1002	""	24	24	4	"Cicns\\cicn1002.bmp"	"Cicns\\cicnmask1002.bmp"	"EOR"
"cicn"	1003	""	32	32	4	"Cicns\\cicn1003.bmp"	"Cicns\\cicnmask1003.bmp"	"EOR"
"cicn"	1004	""	40	40	4	"Cicns\\cicn1004.bmp"	"Cicns\\cicnmask1004.bmp"	"EOR"
"cicn"	1005	""	48	48	4	"Cicns\\cicn1005.bmp"	"Cicns\\cicnmask1005.bmp"	"EOR"
"cicn"	1006	""	40	40	4	"Cicns\\cicn1006.bmp"	"Cicns\\cicnmask1006.bmp"	"EOR"
"cicn"	1007	""	32	32	4	"Cicns\\cicn1007.bmp"	"Cicns\\cicnmask1007.bmp"	"EOR"
"cicn"	1008	""	8	8	4	"Cicns\\cicn1008.bmp"	"Cicns\\cicnmask1008.bmp"	"EOR"
"cicn"	1009	""	16	16	4	"Cicns\\cicn1009.bmp"	"Cicns\\cicnmask1009.bmp"	"EOR"
"cicn"	1010	""	24	24	4	"Cicns\\cicn1010.bmp"	"Cicns\\cicnmask1010.bmp"	"EOR"
"cicn"	1011	""	32	32	4	"Cicns\\cicn1011.bmp"	"Cicns\\cicnmask1011.bmp"	"EOR"
"cicn"	1012	""	40	40	4	"Cicns\\cicn1012.bmp"	"Cicns\\cicnmask1012.bmp"	"EOR"
"cicn"	1013	""	48	48	4	"Cicns\\cicn1013.bmp"	"Cicns\\cicnmask1013.bmp"	"EOR"
"cicn"	1014	""	40	40	4	"Cicns\\cicn1014.bmp"	"Cicns\\cicnmask1014.bmp"	"EOR"
"cicn"	1015	""	32	32	4	"Cicns\\cicn1015.bmp"	"Cicns\\cicnmask1015.bmp"	"EOR"

"Resource Type"	"ID"	"Name"	"X Position"	"Y Position"	"X Size"	"Y Size"	"Active On"	"On Explore"	"End-of-resource"
"nebu"	128	"Ji Nebula"	-300	-400	180	180	""	""	"EOR"
"nebu"	129	"Proxima Nebula"	15	120	180	180	""	""	"EOR"
"nebu"	130	"North Tip Asteroid belt"	10	-475	360	180	""	""	"EOR"

"Resource Type"	"ID"	"Name"	"Stellar"	"Commodity"	"Price Change"	"Duration"	"Random"	"Active On"	"End-of-resource"
"oops"	128	"Paaren station news"	-2	-1	0	30	0	"b5"	"EOR"
"oops"	129	"UE Cruiser news"	-2	-1	0	30	0	"b6"	"EOR"
"oops"	130	"Huron news"	-2	-1	0	30	0	"b12"	"EOR"
"oops"	131	"Avann offensive news"	-2	-1	0	30	0	"b13"	"EOR"
"oops"	132	"Obron offensive news"	-2	-1	0	30	0	"b14"	"EOR"
"oops"	133	"Miranu treaty news"	-2	-1	0	30	0	"b8"	"EOR"
"oops"	134	"The Rock news"	-2	-1	0	30	0	"b143"	"EOR"
"oops"	135	"NPD news"	-2	-1	0	30	0	"b159"	"EOR"
"oops"	136	"New Calcutta news"	-2	-1	0	20	0	"b169"	"EOR"
"oops"	137	"Ski Resort news"	-2	-1	0	20	0	"b147"	"EOR"
"oops"	138	"Outpost Zachit news"	-2	-1	0	25	0	"b195"	"EOR"
"oops"	139	"Council news"	-2	-1	0	50	0	"b213"	"EOR"
"oops"	140	"A recession"	377	1	-250	14	3	"!b1008"	"EOR"
"oops"	141	"A serious drought"	376	0	100	28	3	"!b1008"	"EOR"
"oops"	142	"A large quantity of skulls"	350	3	-200	14	2	"!b1008"	"EOR"
"oops"	143	"A successful raider"	344	3	500	14	2	"!b1008"	"EOR"
"oops"	144	"A Zidagar offensive"	358	2	200	14	3	"!b1008"	"EOR"
"oops"	145	"An Igadzra offensive"	324	2	200	7	4	"!b1008"	"EOR"
"oops"	146	"An enormous food surplus"	359	0	-60	14	5	"!b1008"	"EOR"
"oops"	147	"An incredible harvest"	322	0	-50	28	2	"!b1008"	"EOR"
"oops"	148	"A manufacturing surplus"	306	1	-100	7	4	"!b1008"	"EOR"
"oops"	149	"Industrial expansion"	304	1	150	14	2	"!b1008"	"EOR"
"oops"	150	"A massive brawl"	276	2	400	7	10	"!b1008"	"EOR"
"oops"	151	"A new invention"	264	5	-100	21	3	"!b1008"	"EOR"
"oops"	152	"A bizarre training accident"	238	2	400	7	4	"!b1008"	"EOR"
"oops"	153	"Decreased demand"	235	1	-200	28	1	"!b1008"	"EOR"
"oops"	154	"Increased demand"	234	5	300	28	1	"!b1008"	"EOR"
"oops"	155	"The jubilant workforce"	229	5	-150	7	3	"!b1008"	"EOR"
"oops"	156	"Constant celebration"	226	3	500	14	3	"!b1008"	"EOR"
"oops"	157	"A Voinian attack"	194	5	250	7	4	"!b1008"	"EOR"
"oops"	158	"A supply shortfall"	170	0	100	7	5	""	"EOR"
"oops"	159	"Extreme boredom"	189	3	800	14	2	""	"EOR"
"oops"	160	"Renegade extortion"	184	3	250	7	2	""	"EOR"
"oops"	161	"An excessive renegade incursion"	181	5	100	14	2	""	"EOR"
"oops"	162	"An excessive renegade incursion"	180	4	50	14	2	""	"EOR"
"oops"	163	"The tourist season"	158	3	180	21	1	""	"EOR"
"oops"	164	"A new influx of colonists"	157	0	200	14	2	""	"EOR"
"oops"	165	"A new outbreak of plague"	154	2	300	14	1	""	"EOR"
"oops"	166	"An efficiency drive"	153	1	-80	7	3	""	"EOR"
"oops"	167	"A logistical problem"	148	5	200	7	5	""	"EOR"
"oops"	168	"A major pollution scare"	128	1	120	7	2	""	"EOR"
"oops"	169	"A good harvest"	258	0	-40	14	10	"!b1008"	"EOR"
"oops"	170	"A strike by monks"	183	2	250	28	1	""	"EOR"
"oops"	171	"A shortage of Munb leaves"	240	2	300	14	2	"!b1008"	"EOR"
"oops"	172	"Toxic rainfall"	364	2	500	4	1	"!b1008"	"EOR"
"oops"	173	"A mining accident"	152	2	600	7	5	""	"EOR"
"oops"	174	"A volcanic eruption"	355	2	600	7	5	"!b1008"	"EOR"
"oops"	175	"The discovery of a new vein of ore"	134	4	-100	7	15	""	"EOR"
"oops"	176	"A bumper harvest"	129	0	-50	28	5	""	"EOR"
"oops"	177	"A Voinian offensive"	136	2	500	7	3	""	"EOR"
"oops"	178	"A Voinian offensive"	138	2	200	7	3	""	"EOR"
"oops"	179	"A Voinian offensive"	143	2	500	7	3	""	"EOR"

"Resource Type"	"ID"	"Name"	"Display Weight"	"Mass"	"Tech Level"	"Mod Type 1"	"Mod Value 1"	"Mod Type 2"	"Mod Value 2"	"Mod Type 3"	"Mod Value 3"	"Mod Type 4"	"Mod Value 4"	"Max Count"	"Cost"	"Item Class"	"Scan Mask"	"Buy Random"	"Availability"	"On Purchase"	"On Sell"	"Contribute Bits"	"Require Bits"	"Short Name"	"Lower Case Name"	"Lower Case Plural Name"	"Requirments Government"	"Flags"	"End-of-resource"
"syst"	317	"Fluron"	325	-328	316	318	324	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	306	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	155	169	170	-1	-1	-1	-1	40	25	25	10	0	0	0	0	6	144	-1	2	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xA7B4	"EOR"
"syst"	318	"DSN-682"	361	-341	310	317	325	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	155	170	170	-1	-1	-1	-1	20	40	20	20	0	0	0	0	3	-1	-1	0	24	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x52F0	"EOR"
"syst"	319	"Vilian"	162	-297	272	315	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	301	302	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	156	170	170	-1	-1	-1	-1	20	40	20	20	0	0	0	0	4	-1	-1	2	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x2980	"EOR"
"syst"	320	"Twyus"	196	-295	319	321	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	308	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	156	153	169	170	-1	-1	-1	-1	35	25	30	10	0	0	0	0	5	144	-1	0	23	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xB3B7	"EOR"
"syst"	321	"Minenum"	228	-272	320	327	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	156	170	170	-1	-1	-1	-1	30	30	20	20	0	0	0	0	2	-1	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xDACB	"EOR"
"syst"	322	"Vlagos"	254	-297	316	327	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	309	310	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	156	169	170	-1	-1	-1	-1	15	25	40	20	0	0	0	0	4	144	-1	3	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x7B19	"EOR"
"syst"	323	"Namot"	305	-298	324	326	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	311	312	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	156	169	170	-1	-1	-1	-1	30	20	35	15	0	0	0	0	5	144	-1	0	21	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xD7EE	"EOR"
"syst"	324	"Julz"	332	-291	317	323	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	156	155	170	-1	-1	-1	-1	35	15	25	25	0	0	0	0	3	-1	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x689A	"EOR"
"syst"	325	"Muid"	380	-303	318	328	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	313	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	154	155	170	-1	-1	-1	-1	15	45	20	20	0	0	0	0	5	146	-1	3	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x94EB	"EOR"
"syst"	326	"Mecha"	308	-249	323	327	330	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	155	170	170	-1	-1	-1	-1	25	30	20	25	0	0	0	0	3	-1	-1	0	30	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xF9D7	"EOR"
"syst"	327	"Zidagar"	268	-241	321	322	326	333	334	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	314	315	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	156	169	170	-1	-1	-1	-1	20	20	40	20	0	0	0	0	8	144	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xAF18	"EOR"
"syst"	328	"Marafey"	406	-248	325	329	343	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	155	170	170	-1	-1	-1	-1	10	55	20	15	0	0	0	0	2	-1	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x86CC	"EOR"
"syst"	329	"Plogok"	373	-224	328	330	342	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	329	330	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	155	169	170	-1	-1	-1	-1	20	40	20	20	0	0	0	0	4	144	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xE84F	"EOR"
"syst"	330	"Thiaman"	333	-225	326	329	334	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	155	170	170	-1	-1	-1	-1	20	30	25	25	0	0	0	0	2	-1	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xC8A2	"EOR"
"syst"	331	"Vethair"	181	-218	259	272	332	430	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	156	170	170	-1	-1	-1	-1	30	50	10	10	0	0	0	0	2	-1	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x447C	"EOR"
"syst"	332	"Saffera"	216	-213	331	333	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	322	323	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	156	169	170	-1	-1	-1	-1	30	45	20	5	0	0	0	0	6	144	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x678C	"EOR"
"syst"	333	"Mildrod"	251	-209	327	332	335	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	321	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	156	170	170	-1	-1	-1	-1	30	40	15	15	0	0	0	0	2	-1	-1	3	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x5037	"EOR"
"syst"	334	"Neholl"	296	-197	327	330	341	433	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	331	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	155	170	172	-1	-1	-1	-1	10	25	40	25	0	0	0	0	3	144	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x5DDF	"EOR"
"syst"	335	"Ferraut"	253	-163	333	337	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	156	170	172	-1	-1	-1	-1	25	15	35	25	0	0	0	0	4	-1	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xFEC1	"EOR"
"syst"	336	"Sirabor"	197	-132	259	337	338	430	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	325	326	327	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	156	170	172	-1	-1	-1	-1	20	15	25	40	0	0	0	0	4	-1	-1	2	28	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x52AD	"EOR"
"syst"	337	"Vastan"	241	-123	335	336	339	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	332	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	156	170	172	-1	-1	-1	-1	20	15	35	30	0	0	0	0	5	144	-1	2	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xE2A5	"EOR"
"syst"	338	"Ersadt"	202	-98	246	336	362	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	333	334	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	171	156	170	172	-1	-1	-1	-1	25	35	20	20	0	0	0	0	4	145	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xD9D1	"EOR"
"syst"	339	"Kavkaz"	266	-101	337	340	361	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	156	170	172	-1	-1	-1	-1	10	5	40	45	0	0	0	0	3	-1	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x4E33	"EOR"
"syst"	340	"Grooz"	320	-105	339	341	358	433	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	400	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	170	172	172	-1	-1	-1	-1	15	40	20	25	0	0	0	0	5	-1	-1	4	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x2FD1	"EOR"
"syst"	341	"Terapin"	326	-151	334	340	342	344	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	324	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	155	170	172	-1	-1	-1	-1	15	25	35	25	0	0	0	0	6	144	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"!b186"	0	0	-1	0	0	0x5F3A	"EOR"
"syst"	342	"Leka"	369	-167	329	341	343	344	345	433	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	155	170	170	-1	-1	-1	-1	20	35	20	15	0	0	0	0	4	-1	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x08BE	"EOR"
"syst"	343	"Kelmaon"	404	-204	328	342	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	328	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	155	170	170	-1	-1	-1	-1	15	45	20	20	0	0	0	0	2	-1	-1	0	26	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x2B03	"EOR"
"syst"	344	"Gadzair"	355	-110	341	342	356	358	433	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	316	317	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	153	153	153	-1	-1	-1	-1	25	25	25	25	0	0	0	0	1	131	5	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x00F0	"EOR"
"syst"	345	"Molar"	401	-159	342	346	349	438	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	343	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	156	154	170	-1	-1	-1	-1	25	15	50	10	0	0	0	0	5	146	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xC121	"EOR"
"syst"	346	"Lontri"	437	-184	345	347	348	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	156	155	170	-1	-1	-1	-1	30	10	40	20	0	0	0	0	2	-1	-1	2	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x8BE9	"EOR"
"syst"	347	"Dirach"	437	-221	346	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	344	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	156	154	154	-1	-1	-1	-1	35	5	30	30	0	0	0	0	5	146	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x9EB1	"EOR"
"syst"	348	"Toi"	470	-157	346	350	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	345	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	156	154	155	-1	-1	-1	-1	30	10	50	10	0	0	0	0	4	146	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x77B7	"EOR"
"syst"	349	"Tollb"	409	-126	345	351	356	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	341	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	155	170	172	-1	-1	-1	-1	20	30	25	25	0	0	0	0	2	-1	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"!b226"	0	0	-1	0	0	0xC98C	"EOR"
"syst"	350	"Plate"	475	-122	348	351	352	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	156	155	155	-1	-1	-1	-1	40	5	25	30	0	0	0	0	1	-1	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x28CB	"EOR"
"syst"	351	"Azdgari"	444	-109	349	350	353	438	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	337	338	339	340	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	154	155	156	-1	-1	-1	-1	35	40	15	10	0	0	0	0	6	146	-1	4	30	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x45D8	"EOR"
"syst"	352	"Kade"	489	-96	350	353	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	342	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	155	155	156	-1	-1	-1	-1	35	25	25	15	0	0	0	0	2	-1	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x6C2F	"EOR"
"syst"	353	"Tinar"	464	-83	351	352	354	355	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	156	155	155	-1	-1	-1	-1	40	10	25	25	0	0	0	0	1	-1	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xB07F	"EOR"
"syst"	354	"Meagh"	464	-46	353	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	346	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	156	154	154	-1	-1	-1	-1	35	5	30	30	0	0	0	0	4	146	-1	2	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x81F2	"EOR"
"syst"	355	"Chak"	425	-82	353	356	357	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	347	348	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	154	172	156	-1	-1	-1	-1	30	50	10	10	0	0	0	0	3	146	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x62B3	"EOR"
"syst"	356	"Emnin"	385	-91	344	349	355	358	438	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	155	170	172	-1	-1	-1	-1	20	30	20	30	0	0	0	0	4	-1	-1	3	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x028C	"EOR"
"syst"	357	"Elder"	424	-44	355	359	373	436	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	156	155	172	-1	-1	-1	-1	20	5	45	30	0	0	0	0	4	-1	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x426D	"EOR"
"syst"	358	"Mark"	354	-62	340	344	359	360	356	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	357	358	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	155	170	172	-1	-1	-1	-1	20	20	20	40	0	0	0	0	4	145	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x3E48	"EOR"
"syst"	359	"Dafi"	385	-34	357	358	372	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	155	156	172	-1	-1	-1	-1	15	40	10	35	0	0	0	0	4	-1	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x21D0	"EOR"
"syst"	360	"Notil"	308	-32	358	368	370	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	356	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	155	171	172	-1	-1	-1	-1	35	20	35	10	0	0	0	0	4	145	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x191E	"EOR"
