"Format"	"EVNEW text 1.0.1"
"Created by"	"EVNEW Public Beta 1.0.2"
"Number of resources"	1719

"Resource Type"	"ID"	"Name"	"Text"	"Graphics"	"Movie File"	"Flags"	"End-of-resource"
"desc"	10004	"Atlantic Station"	"'The Albatross' says the sign outside this bar. Above the sign is a stuffed bird with some kind of ancient projectile stuck through it."	-1	""	0x0000	"EOR"
"desc"	10006	"New Riga"	"Special deal today on Saalian brandy. Drink it - if you dare."	-1	""	0x0000	"EOR"
"desc"	10008	"Outpost Alpha"	"Outpost Alpha's mess hall."	-1	""	0x0000	"EOR"
"desc"	10010	"Outpost Gamma"	"Outpost Gamma's mess hall."	-1	""	0x0000	"EOR"
"desc"	10012	"Verril Prime"	"From this quiet bar there is a view out across Verril Prime's Great Western Ocean."	-1	""	0x0000	"EOR"
"desc"	10013	"Paaren"	"Paaren spaceport bar is too upper class for most star-captains. Worst of all they don't sell Saalian brandy."	-1	""	0x0000	"EOR"
"desc"	10015	"Outpost Theta"	"Outpost Theta's mess hall."	-1	""	0x0000	"EOR"
"desc"	10017	"Luna"	"The 'Armstrong'."	-1	""	0x0000	"EOR"
"desc"	10019	"Saalia"	"This is perhaps the greatest attraction Saalia has to offer - this being the planet where Saalian brandy is made, it is also the place where it is cheapest."	-1	""	0x0000	"EOR"
"desc"	10020	"Knox"	"The Knox spaceport bar is more like a military mess hall than a public bar."	-1	""	0x0000	"EOR"
"desc"	10022	"Crockett"	"To be respected in this bar, you have to be able to boast with the best of them about run-ins with the Voinians, breaking blockades, destroying Voinian Cruisers single-handed, taming space parrots …"	-1	""	0x0000	"EOR"
"desc"	10023	"New Chicago"	"This is a bewildering large bar, filled with a bewildering number of people, almost all dressed in the grey and green Stellar Corp. uniform."	-1	""	0x0000	"EOR"
"desc"	10024	"Telnan"	"Along with visiting trader captains, there are some mining engineers in this bar. The average miners who serve their sentences here, though not worked for unreasonable hours, are certainly not permitted such luxuries as this bar."	-1	""	0x0000	"EOR"
"desc"	10025	"New Tokyo"	"This New Tokyo bar is a place of relaxing, ambient music and dangerously comfortable armchairs."	-1	""	0x0000	"EOR"
"desc"	10030	"New Rome"	"The walls of this bar are covered with pictures of New Rome's wildlife. Some are more believable than others. One shot of a New Rome flying shark looks highly unlikely."	-1	""	0x0000	"EOR"
"desc"	10031	"New Taranto"	"This bar is actually a partially-built spaceship. The ship was to be a prototype new courier vessel, but funds were withdrawn from the project at the last moment."	-1	""	0x0000	"EOR"
"desc"	10033	"Avann Outpost"	"The Voinian soldiers in this bar all give you evil looks as you enter."	-1	""	0x0000	"EOR"
"desc"	10035	"Ylynn Outpost"	"This bar is filled with heavily-armed Voinian soldiers. You feel in extreme danger of your life."	-1	""	0x0000	"EOR"
"desc"	10040	"Obron Outpost"	"The barman here refuses to serve human scum."	-1	""	0x0000	"EOR"
"desc"	10042	"Huron"	"In one corner of this bar sit 'privateers' who watch, and in their turn are watched by, UE officers who occupy the other side of the bar. Between the two groups, locals speak in hushed whispers, but both sides ignore them."	-1	""	0x0000	"EOR"
"desc"	10045	"Apollo"	"The farmers in this peaceful bar talk about the year's harvest in the same breath as they do the latest renegade incursion."	-1	""	0x0000	"EOR"
"desc"	10048	"New Alcatraz"	"Countless disreputable looking characters fill this smoky, claustrophobic spaceport bar."	-1	""	0x0000	"EOR"
"desc"	10052	"Thehir"	"This spaceport bar is almost empty. Perhaps all the traders have indeed been scared away from the Hatuli system."	-1	""	0x0000	"EOR"
"desc"	10053	"Gribn"	"This spaceport bar is almost empty. Perhaps all the traders have indeed been scared away from the Hatuli system."	-1	""	0x0000	"EOR"
"desc"	10056	"Iothe Prime"	"The walls of this bar are covered with wanted posters bearing the names and the pictures of the most feared criminals in this sector."	-1	""	0x0000	"EOR"
"desc"	10059	"Freeport"	"The patrons of this bar sit hunched over their synthetic beverages, laying odds on when the next shipment of Saalian brandy will arrive."	-1	""	0x0000	"EOR"
"desc"	10061	"Gorky"	"The tables and chairs here are nailed to the floor in an attempt to prevent them from being hurled around during brawls. By the look of things, the attempt hasn't been very successful."	-1	""	0x0000	"EOR"
"desc"	10062	"Paaren"	"Paaren spaceport bar is too upper class for most star-captains, but at least Saalian brandy is recognised as the delicacy it is these days."	-1	""	0x0000	"EOR"
"desc"	10063	"Paaren Station"	"This bar is filled with scientists frantically discussing their current projects."	-1	""	0x0000	"EOR"
"desc"	10065	"Huron"	"The Huron spaceport bar is much changed since independence. UE officers are a far rarer sight, and the 'privateers' who used to be a feature of the place have been ousted."	-1	""	0x0000	"EOR"
"desc"	10066	"Emalghia"	"The Emalghia spaceport bar is filled with Emalgha speaking rapidly in what seem to be worried tones."	-1	""	0x0000	"EOR"
"desc"	10068	"Gurado"	"There are many Emalgha soldiers in this bar. They all sit alone at their tables, brooding."	-1	""	0x0000	"EOR"
"desc"	10071	"Krotun"	"The bar is filled with Voinian overseers all drowning their sorrows at being posted to such a backwater world, in Scull, a cheap ale made from desert lichens, the only things hardy enough to survive on the hostile surface. They regard you with sour expressions."	-1	""	0x0000	"EOR"
"desc"	10072	"Lelint"	"The bar is filled with soldiers, mud farmers and shark hunters who chat inconsequentially in the thick accent of the world. As you sit at a corner table a huge stuffed mudshark grins at you."	-1	""	0x0000	"EOR"
"desc"	10076	"Ekiup Station"	"This is the senior officer's mess. Highly exclusive."	-1	""	0x0000	"EOR"
"desc"	10081	"Outpost Omicron"	"Outpost Omicron's mess hall."	-1	""	0x0000	"EOR"
"desc"	10082	"Gualon"	"Obedient natives run around this bar, fetching drink after drink at their masters' orders."	-1	""	0x0000	"EOR"
"desc"	10084	"Ghammol Station"	"Few Emalgha on the station have enough leisure to relax here. Those that there are have tired yet determined looks set hard on their faces."	-1	""	0x0000	"EOR"
"desc"	10086	"Emalghia"	"The Emalghia spaceport bar is filled with Emalgha speaking rapidly in what seem to be happy tones."	-1	""	0x0000	"EOR"
"desc"	10088	"Gurado"	"There are only a few Emalgha soldiers in this bar, but those that there are recognise you and invite you to join them. They tell you that many Emalgha warriors have been transferred to Ghammol station, in the Romit system."	-1	""	0x0000	"EOR"
"desc"	10092	"Outpost Gamma"	"Outpost Gamma's (almost empty) mess hall."	-1	""	0x0000	"EOR"
"desc"	10096	"Outpost Sigma"	"Outpost Sigma's mess hall."	-1	""	0x0000	"EOR"
"desc"	10098	"Krotun"	"Alien ex-slaves of various races mingle here, all discussing the possibility of a further offensive against the Voinians."	-1	""	0x0000	"EOR"
"desc"	10101	"Liadon"	"This bar is filled with Hinwar, still overwhelmed by the celebratory mood which has spread inexorably across the planet."	-1	""	0x0000	"EOR"
"desc"	10103	"Voina"	"The looks you get from the Voinian patrons of this bar make you wonder at your own sanity at being here."	-1	""	0x0000	"EOR"
"desc"	10104	"Borb Station"	"This bar seems to be a shrine to the great Borb; there are statues, pictures of warships he commanded and worlds he conquered or levelled. Borb's favourite drink seems to be on special offer."	-1	""	0x0000	"EOR"
"desc"	10106	"Blaga"	"This is a pleasant and moderately busy bar patronised by an astonishing variety of aliens."	-1	""	0x0000	"EOR"
"desc"	10107	"Mira"	"The walls of this bar are decorated with representations of various sea monsters from Miranu mythology."	-1	""	0x0000	"EOR"
"desc"	10110	"Outpost Zachit"	"Despite the wide variety in the appearance of the off-duty Zacha in this bar, you can sense great unity between them all."	-1	""	0x0000	"EOR"
"desc"	10112	"Himgro"	"You doubt that you could find a speck of dust or mark of dirt in this bar. You suppose that if there was one the place would be overrun by trainee hygiene inspectors."	-1	""	0x0000	"EOR"
"desc"	10130	"Poch"	"The Miranu farmers who frequent this bar are in constant discussion of the renegade threat."	-1	""	0x0000	"EOR"
"desc"	10132	"Zanati Refinery"	"Bored Miranu refinery workers flock to your table to hear stories of the wider galaxy."	-1	""	0x0000	"EOR"
"desc"	10133	"Kirrim Prime"	"This place is hardly a bar, but the scientists of the research station are kind enough to let you use their drinks machine."	-1	""	0x0000	"EOR"
"desc"	10134	"Kitrak"	"An indication of the tackiness of this place are the paint-dripping creatures the owners are attempting to pass off as red, green and blue river eels."	-1	""	0x0000	"EOR"
